date,customer_id,product_id,product_name,category,region,channel,units_sold,unit_price,discount,cost,customer_age,customer_tenure_months,num_complaints,last_purchase_days_ago,churned,stock_on_hand,reorder_point,sales_amount,profit
2021-07-27,1160,2078,Laptop,Clothing,Central,Online,4,419.26,0.14,250.31,30,27,0,97,1,351,67,1442.25,441.01
2021-07-28,1327,2077,Shirt,Electronics,East,Online,2,447.79,0.07,179.48,31,35,1,7,0,28,99,832.89,473.93
2021-07-29,1187,2093,Shirt,Clothing,Central,Online,46,413.38,0.21,110.64,50,38,2,274,1,85,49,15022.23,9932.79
2021-07-30,1243,2012,Desk,Electronics,South,Online,3,60.49,0.17,268.8,19,60,3,12,0,46,51,150.62,-655.78
2021-07-31,1086,2039,Bread,Clothing,East,Wholesale,21,121.45,0.02,25.71,19,70,2,2,0,76,97,2499.44,1959.53
2021-08-01,1284,2066,Dumbbell,Furniture,South,Retail,6,11.53,0.05,294.2,56,32,1,349,1,342,98,65.72,-1699.48
2021-08-02,1066,2096,TV,Furniture,South,Retail,43,158.72,0.12,186.81,58,27,2,7,0,190,95,6005.96,-2026.87
2021-08-03,1170,2013,Desk,Clothing,North,Retail,18,63.22,0.06,59.12,48,3,0,12,0,30,94,1069.68,5.52
2021-08-04,1045,2046,Bread,Electronics,South,Wholesale,44,241.67,0.24,205.33,21,49,3,340,0,306,88,8081.44,-953.08
2021-08-05,1062,2027,Dumbbell,Food,South,Retail,5,341.79,0.12,230.2,51,30,0,57,1,168,30,1503.88,352.88
2021-08-06,1441,2017,Laptop,Furniture,East,Wholesale,9,438.51,0.03,131.66,36,22,3,78,0,35,45,3828.19,2643.25
2021-08-07,1134,2095,Shoe,Furniture,East,Retail,20,377.12,0.15,259.18,54,19,3,74,1,244,45,6411.04,1227.44
2021-08-08,1284,2098,TV,Food,West,Online,28,469.91,0.03,49.47,26,31,2,233,1,423,36,12762.76,11377.6
2021-08-09,1028,2060,Rice,Clothing,North,Wholesale,26,36.41,0.04,87.26,41,20,0,279,0,350,63,908.79,-1359.97
2021-08-10,1108,2064,Shirt,Electronics,South,Retail,18,15.97,0.07,32.58,30,19,3,30,0,187,42,267.34,-319.1
2021-08-11,1044,2088,Phone,Clothing,North,Online,19,334.06,0.26,67.21,61,2,3,314,0,14,44,4696.88,3419.89
2021-08-12,1340,2035,Laptop,Sports,Central,Online,3,151.78,0.28,75.42,47,40,2,95,0,333,56,327.84,101.58
2021-08-13,1286,2070,Shirt,Furniture,South,Online,9,134.22,0.25,275.7,36,39,1,308,0,482,95,905.98,-1575.32
2021-08-14,1446,2083,Chair,Sports,North,Wholesale,36,172.13,0.1,28.04,58,54,1,56,1,215,84,5577.01,4567.57
2021-08-15,1331,2030,Phone,Furniture,West,Wholesale,31,142.2,0.08,131.09,27,27,4,10,0,157,21,4055.54,-8.25
2021-08-16,1128,2071,Shirt,Furniture,West,Retail,49,260.6,0.16,162.06,68,12,4,147,1,413,93,10726.3,2785.36
2021-08-17,1348,2074,Bread,Sports,South,Online,17,225.67,0.22,270.11,59,71,3,364,0,154,51,2992.38,-1599.49
2021-08-18,1473,2096,TV,Sports,Central,Retail,23,261.09,0.3,299.32,61,17,1,87,0,240,93,4203.55,-2680.81
2021-08-19,1231,2098,Shirt,Clothing,West,Retail,34,339.63,0.04,227.25,31,10,3,253,0,295,74,11085.52,3359.02
2021-08-20,1190,2063,Rice,Sports,West,Online,41,199.69,0.01,291.38,57,19,0,187,0,461,69,8105.42,-3841.16
2021-08-21,1225,2028,Shoe,Clothing,Central,Retail,41,133.14,0.21,237.19,65,30,1,233,1,44,84,4312.4,-5412.39
2021-08-22,1385,2060,Bread,Clothing,North,Wholesale,5,91.44,0.25,289.14,66,30,1,253,0,494,51,342.9,-1102.8
2021-08-23,1377,2079,Laptop,Clothing,West,Retail,15,181.24,0.25,213.64,37,25,1,224,0,458,56,2038.95,-1165.65
2021-08-24,1283,2094,Laptop,Furniture,East,Online,47,373.49,0.2,28.53,21,66,4,340,0,174,95,14043.22,12702.31
2021-08-25,1446,2037,Laptop,Furniture,West,Wholesale,3,380.79,0.29,123.57,55,35,2,4,0,491,32,811.08,440.37
2021-08-26,1121,2093,Laptop,Sports,North,Wholesale,19,336.78,0.15,195.75,61,51,2,353,1,345,73,5439.0,1719.75
2021-08-27,1116,2022,Shoe,Furniture,North,Retail,28,124.67,0.27,108.46,67,71,4,112,1,55,22,2548.25,-488.63
2021-08-28,1461,2068,Shirt,Sports,South,Retail,3,298.16,0.29,85.65,56,71,4,193,0,53,61,635.08,378.13
2021-08-29,1233,2020,Dumbbell,Furniture,East,Wholesale,38,289.64,0.25,175.33,22,27,4,141,0,340,97,8254.74,1592.2
2021-08-30,1259,2096,Shirt,Electronics,North,Retail,4,247.29,0.09,280.38,59,10,2,323,0,264,59,900.14,-221.38
2021-08-31,1359,2068,Chair,Electronics,Central,Online,24,279.49,0.06,15.32,49,43,3,140,1,373,93,6305.29,5937.61
2021-09-01,1198,2091,TV,Sports,East,Retail,31,250.98,0.16,231.92,23,55,4,349,1,238,85,6535.52,-654.0
2021-09-02,1456,2064,Phone,Furniture,East,Retail,45,287.07,0.14,218.2,31,71,3,95,0,320,79,11109.61,1290.61
2021-09-03,1411,2017,Dumbbell,Furniture,Central,Wholesale,45,360.6,0.26,289.37,23,6,3,41,0,107,30,12007.98,-1013.67
2021-09-04,1137,2012,Dumbbell,Clothing,West,Retail,11,63.72,0.03,279.56,31,6,0,2,0,197,20,679.89,-2395.27
2021-09-05,1318,2022,Shirt,Food,Central,Retail,37,377.32,0.08,229.86,29,48,2,278,0,384,45,12843.97,4339.15
2021-09-06,1165,2017,Dumbbell,Sports,Central,Retail,1,76.58,0.23,158.52,44,2,3,150,0,213,61,58.97,-99.55
2021-09-07,1225,2010,Desk,Food,West,Online,9,42.65,0.03,65.26,43,51,2,41,0,498,81,372.33,-215.01
2021-09-08,1307,2065,Desk,Food,West,Retail,17,488.28,0.1,165.84,29,61,2,351,0,245,80,7470.68,4651.4
2021-09-09,1234,2022,Chair,Sports,West,Online,1,478.93,0.12,230.78,25,19,0,116,0,396,96,421.46,190.68
2021-09-10,1172,2090,Phone,Furniture,West,Online,3,39.61,0.19,269.22,27,2,2,120,0,37,81,96.25,-711.41
2021-09-11,1152,2082,Rice,Sports,West,Online,47,227.19,0.05,237.97,33,51,3,237,0,496,93,10144.03,-1040.56
2021-09-12,1463,2050,Shoe,Food,Central,Online,26,101.26,0.26,62.6,69,26,1,270,0,172,31,1948.24,320.64
2021-09-13,1315,2014,Shirt,Furniture,South,Wholesale,31,247.82,0.13,181.91,43,70,3,349,0,104,46,6683.71,1044.5
2021-09-14,1374,2064,Shoe,Electronics,South,Online,26,416.79,0.28,102.99,25,20,3,291,0,39,86,7802.31,5124.57
2021-09-15,1160,2047,Rice,Sports,North,Retail,23,475.8,0.14,7.72,58,23,2,9,1,478,47,9411.32,9233.76
2021-09-16,1096,2029,Shirt,Sports,South,Online,30,320.78,0.08,64.07,62,54,3,239,0,398,85,8853.53,6931.43
2021-09-17,1472,2076,Shirt,Furniture,South,Retail,10,183.41,0.04,38.4,46,15,1,118,1,433,47,1760.74,1376.74
2021-09-18,1233,2036,Phone,Electronics,Central,Online,8,305.63,0.0,253.6,37,6,2,352,0,129,40,2445.04,416.24
2021-09-19,1180,2099,Shoe,Electronics,West,Wholesale,44,162.88,0.16,81.26,34,35,4,315,0,180,26,6020.04,2444.6
2021-09-20,1113,2052,Desk,Furniture,West,Online,25,455.81,0.03,88.99,36,8,3,312,1,478,33,11053.39,8828.64
2021-09-21,1318,2076,Laptop,Clothing,Central,Online,22,436.5,0.12,288.18,34,57,3,10,0,409,58,8450.64,2110.68
2021-09-22,1497,2007,Shoe,Sports,South,Wholesale,15,283.53,0.18,116.83,56,50,0,25,0,193,92,3487.42,1734.97
2021-09-23,1442,2029,TV,Sports,Central,Online,41,169.15,0.08,7.83,18,49,4,173,0,330,81,6380.34,6059.31
2021-09-24,1052,2011,TV,Food,North,Retail,10,153.76,0.05,88.73,69,21,4,225,1,288,31,1460.72,573.42
2021-09-25,1268,2033,Shirt,Furniture,West,Online,20,26.37,0.23,40.19,46,36,1,11,0,465,57,406.1,-397.7
2021-09-26,1295,2006,Laptop,Food,East,Online,41,409.75,0.28,35.33,31,71,4,101,0,340,77,12095.82,10647.29
2021-09-27,1386,2079,Bread,Food,North,Online,47,230.69,0.03,27.86,34,69,0,265,0,58,75,10517.16,9207.74
2021-09-28,1387,2032,Rice,Electronics,North,Wholesale,23,169.32,0.05,180.01,30,58,1,327,0,350,58,3699.64,-440.59
2021-09-29,1113,2051,Chair,Sports,Central,Online,1,240.84,0.29,60.86,46,63,4,83,0,25,23,171.0,110.14
2021-09-30,1101,2075,Laptop,Food,South,Online,2,411.18,0.01,111.57,51,16,1,276,0,477,67,814.14,591.0
2021-10-01,1113,2058,Chair,Electronics,West,Retail,19,71.06,0.29,259.3,44,6,4,345,0,102,26,958.6,-3968.1
2021-10-02,1440,2087,Shoe,Furniture,East,Online,14,430.25,0.0,130.18,63,52,4,261,0,20,79,6023.5,4200.98
2021-10-03,1081,2026,Shoe,Food,North,Online,8,449.78,0.26,275.13,50,2,4,221,1,432,59,2662.7,461.66
2021-10-04,1187,2098,Chair,Sports,East,Online,38,473.89,0.09,151.89,46,18,3,311,1,79,27,16387.12,10615.3
2021-10-05,1113,2046,Rice,Food,South,Online,12,204.77,0.28,122.66,54,35,4,219,1,326,77,1769.21,297.29
2021-10-06,1002,2098,Laptop,Furniture,South,Retail,26,116.4,0.1,226.36,56,39,3,89,0,469,76,2723.76,-3161.6
2021-10-07,1130,2029,Bread,Food,East,Retail,27,193.08,0.2,26.59,36,1,2,15,0,198,54,4170.53,3452.6
2021-10-08,1220,2004,Shirt,Sports,West,Wholesale,29,173.13,0.02,31.4,63,37,0,246,1,321,92,4920.35,4009.75
2021-10-09,1054,2081,Phone,Electronics,South,Online,15,96.32,0.07,197.33,41,21,1,176,0,36,32,1343.66,-1616.29
2021-10-10,1343,2099,Shoe,Sports,East,Wholesale,46,307.56,0.23,148.65,31,1,1,4,0,13,58,10893.78,4055.88
2021-10-11,1485,2013,TV,Electronics,North,Wholesale,1,243.55,0.16,238.17,64,4,2,334,1,455,40,204.58,-33.59
2021-10-12,1224,2039,Rice,Clothing,East,Online,43,434.19,0.28,275.3,54,58,4,21,0,220,66,13442.52,1604.62
2021-10-13,1225,2015,Phone,Sports,East,Retail,28,25.73,0.13,119.57,22,1,0,208,0,363,21,626.78,-2721.18
2021-10-14,1385,2029,Bread,Sports,Central,Retail,3,325.5,0.26,180.94,41,13,2,137,0,390,63,722.61,179.79
2021-10-15,1403,2029,Dumbbell,Furniture,South,Online,18,383.84,0.13,152.71,51,46,2,322,1,165,49,6010.93,3262.15
2021-10-16,1126,2075,Shirt,Food,West,Online,34,382.15,0.29,294.58,67,47,1,363,0,172,74,9225.1,-790.62
2021-10-17,1130,2032,Shoe,Electronics,West,Retail,32,444.18,0.29,250.17,48,7,3,216,1,149,59,10091.77,2086.33
2021-10-18,1053,2002,Shirt,Electronics,Central,Online,29,367.23,0.1,273.96,47,51,3,117,0,171,96,9584.7,1639.86
2021-10-19,1172,2047,Phone,Furniture,West,Online,25,464.63,0.27,80.03,26,3,4,179,0,80,43,8479.5,6478.75
2021-10-20,1218,2078,Shirt,Furniture,East,Online,26,173.0,0.25,232.9,44,50,4,246,0,335,61,3373.5,-2681.9
2021-10-21,1160,2084,Dumbbell,Food,Central,Retail,39,256.57,0.06,83.31,45,26,2,128,0,224,47,9405.86,6156.77
2021-10-22,1198,2022,Phone,Food,North,Wholesale,8,16.9,0.19,66.58,59,31,4,358,0,358,70,109.51,-423.13
2021-10-23,1416,2075,Shoe,Sports,South,Wholesale,19,13.41,0.02,283.56,43,62,3,78,0,34,41,249.69,-5137.95
2021-10-24,1247,2027,Laptop,Clothing,South,Online,47,127.66,0.25,10.69,35,26,0,229,1,357,97,4500.01,3997.58
2021-10-25,1324,2067,TV,Food,South,Retail,42,59.4,0.05,289.79,53,67,1,293,0,187,93,2370.06,-9801.12
2021-10-26,1439,2081,Phone,Furniture,East,Online,22,137.5,0.02,49.03,25,55,3,262,0,223,93,2964.5,1885.84
2021-10-27,1203,2056,Desk,Food,North,Retail,29,96.75,0.12,246.73,35,28,4,82,0,130,27,2469.06,-4686.11
2021-10-28,1184,2092,Dumbbell,Electronics,Central,Online,33,23.97,0.17,86.4,37,44,1,342,1,373,33,656.54,-2194.66
2021-10-29,1123,2093,Phone,Clothing,Central,Retail,38,455.56,0.26,108.46,49,38,1,338,0,450,64,12810.35,8688.87
2021-10-30,1401,2021,Phone,Sports,South,Retail,45,14.03,0.29,68.94,46,30,2,307,0,455,57,448.26,-2654.04
2021-10-31,1255,2047,Desk,Electronics,North,Wholesale,46,370.68,0.13,177.73,66,66,4,66,1,493,51,14834.61,6659.03
2021-11-01,1294,2080,Shoe,Electronics,North,Online,35,84.55,0.02,107.69,65,8,2,96,0,350,81,2900.06,-869.09
2021-11-02,1280,2059,Phone,Clothing,North,Wholesale,43,456.99,0.22,198.93,35,14,1,145,0,310,86,15327.44,6773.45
2021-11-03,1325,2084,TV,Sports,West,Wholesale,3,447.47,0.17,9.62,24,62,2,65,0,8,80,1114.2,1085.34
2021-11-04,1372,2006,Shirt,Furniture,West,Retail,19,330.41,0.13,23.99,18,63,4,9,0,68,32,5461.68,5005.87
2021-11-05,1098,2019,Shoe,Sports,South,Online,10,339.39,0.09,34.4,45,66,3,357,0,27,99,3088.45,2744.45
2021-11-06,1198,2057,TV,Food,North,Retail,27,12.62,0.15,128.6,50,40,0,186,0,398,66,289.63,-3182.57
2021-11-07,1470,2069,Shoe,Electronics,North,Retail,15,492.59,0.1,245.36,67,13,3,158,1,368,73,6649.96,2969.56
2021-11-08,1395,2003,TV,Food,Central,Retail,11,440.14,0.23,267.01,21,17,1,31,0,474,90,3727.99,790.88
2021-11-09,1240,2001,Dumbbell,Furniture,Central,Online,47,448.6,0.16,77.22,37,15,3,151,0,233,71,17710.73,14081.39
2021-11-10,1144,2058,TV,Food,South,Online,26,333.03,0.26,174.44,69,33,2,319,0,30,91,6407.5,1872.06
2021-11-11,1097,2038,Chair,Sports,North,Retail,24,178.95,0.16,231.67,53,16,4,242,0,314,44,3607.63,-1952.45
2021-11-12,1201,2015,TV,Food,South,Online,13,447.89,0.07,90.2,48,13,3,156,0,231,42,5414.99,4242.39
2021-11-13,1124,2034,Laptop,Furniture,Central,Retail,32,152.84,0.26,125.66,55,23,3,59,0,337,93,3619.25,-401.87
2021-11-14,1187,2061,Laptop,Furniture,Central,Online,37,285.73,0.17,159.57,45,36,4,10,0,485,49,8774.77,2870.68
2021-11-15,1326,2035,Rice,Furniture,West,Online,4,58.87,0.06,44.79,20,43,2,345,0,496,30,221.35,42.19
2021-11-16,1464,2064,Chair,Sports,South,Wholesale,13,461.76,0.19,12.66,23,50,0,124,0,53,54,4862.33,4697.75
2021-11-17,1349,2025,Chair,Furniture,South,Retail,9,78.98,0.11,50.08,62,13,3,356,1,451,46,632.63,181.91
2021-11-18,1259,2024,Shirt,Electronics,North,Wholesale,49,120.2,0.25,189.92,40,30,1,346,0,468,86,4417.35,-4888.73
2021-11-19,1148,2012,Chair,Furniture,North,Wholesale,34,283.49,0.14,26.72,24,57,2,282,1,174,66,8289.25,7380.77
2021-11-20,1252,2018,Shirt,Food,West,Retail,37,384.41,0.22,60.96,53,30,2,237,1,297,69,11094.07,8838.55
2021-11-21,1443,2015,Rice,Food,East,Retail,48,313.48,0.03,104.67,18,71,3,333,1,278,27,14595.63,9571.47
2021-11-22,1420,2080,Rice,Food,East,Online,7,123.75,0.12,27.97,23,10,4,17,1,364,74,762.3,566.51
2021-11-23,1403,2027,Dumbbell,Sports,East,Retail,1,10.46,0.29,61.55,41,66,3,324,0,85,96,7.43,-54.12
2021-11-24,1346,2072,Laptop,Food,South,Wholesale,12,381.0,0.24,273.82,54,39,3,23,1,64,61,3474.72,188.88
2021-11-25,1451,2060,TV,Sports,South,Wholesale,21,492.75,0.05,10.69,62,37,4,9,1,88,86,9830.36,9605.87
2021-11-26,1147,2046,TV,Sports,Central,Retail,11,406.86,0.08,197.76,68,3,1,207,1,53,39,4117.42,1942.06
2021-11-27,1148,2089,Desk,Furniture,South,Wholesale,44,235.5,0.1,118.4,53,34,4,45,0,117,64,9325.8,4116.2
2021-11-28,1352,2017,Desk,Electronics,South,Online,44,452.85,0.2,203.43,41,38,3,331,1,360,54,15940.32,6989.4
2021-11-29,1199,2093,Bread,Furniture,South,Wholesale,44,210.83,0.23,178.66,55,14,0,27,1,475,96,7142.92,-718.12
2021-11-30,1308,2053,Shoe,Furniture,West,Online,14,267.22,0.22,70.93,62,64,4,188,1,228,39,2918.04,1925.02
2021-12-01,1489,2008,Dumbbell,Sports,South,Wholesale,34,243.79,0.15,254.93,46,39,1,140,0,266,43,7045.53,-1622.09
2021-12-02,1417,2079,Bread,Sports,North,Online,34,229.34,0.24,150.12,54,54,4,9,0,318,76,5926.15,822.07
2021-12-03,1424,2027,Bread,Food,North,Online,25,389.84,0.13,247.65,62,2,4,234,1,21,74,8479.02,2287.77
2021-12-04,1128,2046,Phone,Food,Central,Retail,4,268.12,0.04,124.77,49,43,2,92,0,437,28,1029.58,530.5
2021-12-05,1039,2050,Phone,Furniture,West,Online,26,165.19,0.17,295.48,42,53,2,77,0,246,35,3564.8,-4117.68
2021-12-06,1338,2071,Bread,Clothing,North,Retail,16,136.5,0.29,232.29,27,3,3,340,1,472,74,1550.64,-2166.0
2021-12-07,1360,2003,Chair,Clothing,West,Wholesale,10,28.5,0.24,289.96,52,41,3,244,0,372,91,216.6,-2683.0
2021-12-08,1129,2093,Shoe,Food,West,Wholesale,45,295.77,0.17,156.73,42,8,4,333,0,468,77,11047.01,3994.16
2021-12-09,1267,2064,Dumbbell,Clothing,Central,Wholesale,2,122.68,0.19,144.74,44,63,0,155,0,419,83,198.74,-90.74
2021-12-10,1476,2044,Bread,Food,West,Online,35,82.59,0.28,227.86,62,65,3,218,0,313,95,2081.27,-5893.83
2021-12-11,1441,2053,TV,Sports,South,Wholesale,19,330.38,0.13,264.69,49,4,4,285,0,19,68,5461.18,432.07
2021-12-12,1473,2024,Shoe,Furniture,West,Wholesale,6,343.79,0.1,289.42,29,68,4,150,0,399,48,1856.47,119.95
2021-12-13,1434,2060,Phone,Electronics,Central,Retail,19,378.56,0.29,100.74,21,10,4,329,0,475,98,5106.77,3192.71
2021-12-14,1151,2003,TV,Furniture,Central,Retail,8,256.75,0.26,240.62,59,50,4,88,0,183,26,1519.96,-405.0
2021-12-15,1415,2020,Phone,Food,Central,Wholesale,14,448.09,0.1,67.14,43,23,4,106,1,348,96,5645.93,4705.97
2021-12-16,1478,2046,Phone,Food,North,Wholesale,10,468.81,0.14,165.94,20,61,2,294,0,49,88,4031.77,2372.37
2021-12-17,1298,2015,Shoe,Furniture,South,Online,3,405.61,0.12,58.06,34,47,1,95,0,89,21,1070.81,896.63
2021-12-18,1099,2025,Phone,Food,North,Online,38,321.44,0.04,107.48,26,3,1,253,0,103,52,11726.13,7641.89
2021-12-19,1263,2094,Rice,Clothing,East,Wholesale,29,158.82,0.29,279.75,46,17,4,39,1,193,67,3270.1,-4842.65
2021-12-20,1252,2078,Laptop,Clothing,South,Retail,15,491.64,0.12,48.1,18,22,3,255,1,382,56,6489.65,5768.15
2021-12-21,1144,2071,Rice,Food,West,Wholesale,23,144.33,0.26,191.56,35,16,0,54,0,368,49,2456.5,-1949.38
2021-12-22,1346,2017,Laptop,Food,Central,Online,23,109.3,0.06,179.92,58,3,4,243,0,73,60,2363.07,-1775.09
2021-12-23,1112,2084,Desk,Clothing,East,Retail,18,226.66,0.16,40.62,37,52,0,110,0,268,23,3427.1,2695.94
2021-12-24,1060,2009,Desk,Food,South,Retail,46,37.85,0.01,101.16,58,33,2,254,1,14,58,1723.69,-2929.67
2021-12-25,1369,2038,Phone,Food,North,Online,19,489.46,0.23,171.08,51,42,1,112,0,328,43,7160.8,3910.28
2021-12-26,1002,2048,Dumbbell,Furniture,Central,Wholesale,28,298.33,0.17,60.22,68,2,2,174,0,282,69,6933.19,5247.03
2021-12-27,1385,2060,Dumbbell,Electronics,North,Wholesale,26,282.91,0.19,241.18,45,39,3,189,0,391,56,5958.08,-312.6
2021-12-28,1304,2063,Laptop,Clothing,South,Wholesale,10,331.34,0.02,291.79,65,46,3,221,1,197,72,3247.13,329.23
2021-12-29,1254,2086,TV,Furniture,South,Online,47,253.54,0.06,68.35,52,48,4,249,0,483,44,11201.4,7988.95
2021-12-30,1140,2002,Shoe,Electronics,East,Retail,4,25.71,0.02,60.14,33,27,3,52,1,433,50,100.78,-139.78
2021-12-31,1453,2088,Phone,Food,West,Online,2,310.03,0.09,139.21,38,15,3,162,0,343,57,564.25,285.83
2022-01-01,1037,2072,Shoe,Food,North,Wholesale,3,360.93,0.19,225.59,30,7,2,35,0,194,77,877.06,200.29
2022-01-02,1160,2011,Rice,Furniture,East,Online,7,214.21,0.17,88.07,52,57,0,37,0,409,72,1244.56,628.07
2022-01-03,1009,2064,Dumbbell,Food,Central,Retail,16,381.07,0.18,10.86,59,42,1,334,0,35,69,4999.64,4825.88
2022-01-04,1233,2077,Chair,Sports,West,Online,31,121.23,0.16,164.66,49,9,3,317,0,404,23,3156.83,-1947.63
2022-01-05,1099,2081,Rice,Furniture,East,Wholesale,10,118.43,0.08,287.2,67,6,3,111,0,204,71,1089.56,-1782.44
2022-01-06,1147,2072,Rice,Electronics,North,Retail,19,89.09,0.07,120.43,55,57,2,177,0,307,50,1574.22,-713.95
2022-01-07,1304,2021,Laptop,Furniture,South,Online,28,192.28,0.04,128.94,23,30,1,9,0,138,97,5168.49,1558.17
2022-01-08,1208,2018,Shirt,Clothing,Central,Online,17,425.04,0.25,290.83,67,55,2,275,0,263,33,5419.26,475.15
2022-01-09,1131,2094,Rice,Furniture,North,Retail,28,415.68,0.18,209.91,55,54,0,121,0,56,20,9544.01,3666.53
2022-01-10,1404,2064,Phone,Food,West,Retail,19,197.58,0.06,217.16,55,27,2,105,1,109,62,3528.78,-597.26
2022-01-11,1152,2082,Bread,Food,West,Wholesale,37,298.67,0.05,171.0,30,59,1,156,0,173,78,10498.25,4171.25
2022-01-12,1054,2095,Bread,Sports,South,Retail,23,363.2,0.26,292.51,63,7,1,336,0,495,80,6181.66,-546.07
2022-01-13,1120,2038,Phone,Sports,South,Wholesale,20,128.19,0.22,208.22,56,40,3,26,0,205,60,1999.76,-2164.64
2022-01-14,1161,2032,Shirt,Sports,Central,Online,13,92.39,0.2,269.03,30,2,0,296,0,224,37,960.86,-2536.53
2022-01-15,1408,2011,Shirt,Electronics,Central,Wholesale,13,486.33,0.12,211.32,64,14,4,25,0,385,79,5563.62,2816.46
2022-01-16,1116,2045,Laptop,Sports,South,Online,43,312.6,0.08,221.86,29,10,3,355,0,63,88,12366.46,2826.48
2022-01-17,1075,2089,Dumbbell,Electronics,South,Retail,11,490.89,0.29,90.67,50,50,2,69,0,251,98,3833.85,2836.48
2022-01-18,1113,2033,Shoe,Sports,West,Online,48,175.5,0.24,94.53,45,18,2,327,0,435,78,6402.24,1864.8
2022-01-19,1456,2041,Shirt,Electronics,South,Retail,15,354.49,0.09,235.98,20,18,1,151,1,448,61,4838.79,1299.09
2022-01-20,1420,2008,Chair,Furniture,East,Online,17,119.08,0.25,92.53,35,16,1,345,0,266,99,1518.27,-54.74
2022-01-21,1422,2011,Laptop,Furniture,North,Online,28,137.99,0.23,171.02,43,52,1,65,0,389,55,2975.06,-1813.5
2022-01-22,1104,2086,Desk,Food,South,Online,19,260.83,0.09,78.56,57,69,4,150,0,351,59,4509.75,3017.11
2022-01-23,1340,2051,TV,Electronics,Central,Online,4,166.61,0.13,246.01,19,52,4,320,1,462,49,579.8,-404.24
2022-01-24,1254,2088,Desk,Clothing,East,Wholesale,22,92.13,0.06,37.6,21,31,3,245,0,331,30,1905.25,1078.05
2022-01-25,1227,2041,Laptop,Food,Central,Online,22,138.81,0.03,249.69,67,23,4,58,1,319,44,2962.21,-2530.97
2022-01-26,1112,2017,Rice,Furniture,East,Wholesale,37,27.52,0.22,182.81,45,42,1,156,0,356,64,794.23,-5969.74
2022-01-27,1473,2076,Shoe,Electronics,South,Retail,39,355.17,0.08,60.14,45,62,3,112,0,92,70,12743.5,10398.04
2022-01-28,1099,2046,TV,Sports,North,Retail,34,251.14,0.25,164.9,42,50,3,123,0,182,62,6404.07,797.47
2022-01-29,1153,2032,Desk,Clothing,Central,Wholesale,33,56.18,0.3,88.34,43,15,0,353,1,299,85,1297.76,-1617.46
2022-01-30,1349,2079,TV,Furniture,East,Retail,44,94.13,0.02,100.42,62,44,4,362,0,213,66,4058.89,-359.59
2022-01-31,1402,2080,Chair,Food,West,Retail,42,60.24,0.14,108.7,64,42,2,203,0,493,43,2175.87,-2389.53
2022-02-01,1384,2054,Chair,Electronics,South,Online,40,310.17,0.24,23.68,19,45,2,4,0,141,96,9429.17,8481.97
2022-02-02,1366,2086,Chair,Clothing,North,Online,33,56.16,0.24,295.86,59,35,0,129,1,82,56,1408.49,-8354.89
2022-02-03,1338,2092,Laptop,Electronics,South,Online,12,379.6,0.23,14.3,51,22,1,26,0,388,75,3507.5,3335.9
2022-02-04,1194,2020,Shoe,Sports,West,Wholesale,2,20.05,0.1,200.44,47,38,0,289,0,98,94,36.09,-364.79
2022-02-05,1310,2033,Laptop,Food,North,Wholesale,28,132.19,0.14,114.51,38,70,1,27,0,280,65,3183.14,-23.14
2022-02-06,1163,2074,Bread,Electronics,West,Retail,10,446.43,0.18,195.57,61,64,4,42,0,433,47,3660.73,1705.03
2022-02-07,1208,2040,Rice,Furniture,South,Online,22,362.08,0.29,110.09,54,7,4,71,0,101,71,5655.69,3233.71
2022-02-08,1445,2032,Rice,Food,East,Wholesale,17,45.75,0.1,203.76,61,44,3,64,0,328,34,699.98,-2763.94
2022-02-09,1169,2097,Chair,Furniture,South,Wholesale,26,412.35,0.28,220.12,40,7,3,25,0,377,64,7719.19,1996.07
2022-02-10,1484,2002,Bread,Electronics,South,Online,3,251.59,0.08,208.71,50,66,3,72,0,70,77,694.39,68.26
2022-02-11,1161,2097,Shirt,Food,South,Wholesale,7,424.92,0.3,38.62,19,60,3,361,0,372,86,2082.11,1811.77
2022-02-12,1068,2033,Shirt,Furniture,Central,Online,44,304.36,0.2,198.78,44,1,2,268,0,337,92,10713.47,1967.15
2022-02-13,1289,2077,Chair,Sports,West,Retail,8,344.1,0.14,87.6,65,62,3,314,0,385,91,2367.41,1666.61
2022-02-14,1398,2030,Desk,Sports,West,Retail,20,496.82,0.18,13.5,39,18,3,95,0,371,92,8147.85,7877.85
2022-02-15,1277,2033,Laptop,Electronics,West,Retail,12,123.84,0.08,127.38,51,7,3,357,0,265,60,1367.19,-161.37
2022-02-16,1304,2077,Chair,Food,Central,Online,35,315.73,0.08,132.9,33,54,1,364,0,491,84,10166.51,5515.01
2022-02-17,1404,2026,Dumbbell,Clothing,East,Wholesale,17,235.56,0.03,142.82,37,67,3,315,1,129,59,3884.38,1456.44
2022-02-18,1384,2022,TV,Food,South,Retail,28,29.33,0.03,212.92,43,10,0,117,0,59,24,796.6,-5165.16
2022-02-19,1392,2066,Rice,Sports,East,Retail,41,17.09,0.1,96.11,33,61,3,164,0,300,94,630.62,-3309.89
2022-02-20,1135,2038,Shirt,Furniture,Central,Retail,10,68.42,0.23,98.01,23,59,3,278,0,391,47,526.83,-453.27
2022-02-21,1195,2090,Phone,Clothing,West,Wholesale,22,328.05,0.18,22.86,62,59,2,65,0,441,57,5918.02,5415.1
